Issue Type,Patch Info,Key,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,,PDFBOX-2325,Failure to render OpenType (TrueType),John Hewson,Tilman Hausherr,Major,Closed,Fixed,9/5/2014 19:01,3/17/2016 19:08,
Bug,,PDFBOX-2326,IllegalArgumentException: Use PDType1CFont for FontFile3,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,9/5/2014 19:07,3/17/2016 19:07,
Bug,,PDFBOX-2327,Glyph list ligatures are decomposed too early,John Hewson,John Hewson,Minor,Closed,Fixed,9/6/2014 18:52,3/17/2016 19:08,
Improvement,,PDFBOX-2328,Give PDColor access to its underling PDColorSpace,John Hewson,John Hewson,Minor,Closed,Fixed,9/6/2014 19:31,3/17/2016 19:08,
Improvement,,PDFBOX-2329,add toString method to PDRange,Tilman Hausherr,Tilman Hausherr,Trivial,Closed,Fixed,9/7/2014 20:23,3/17/2016 19:08,
Bug,,PDFBOX-2330,"Typo on usage message; ""PDFDBox"" instead of ""PDFBox""",Tilman Hausherr,Francisco Demartino,Trivial,Closed,Fixed,9/8/2014 6:39,9/19/2014 14:40,
Bug,,PDFBOX-2331,"Expected a long type at offset 22112, instead got '_AJ1T'",Unassigned,simon steiner,Major,Closed,Duplicate,9/8/2014 8:14,9/8/2014 9:51,
Bug,,PDFBOX-2332,"Error reading stream, expected='endstream' actual='endstream8' at offset 1993",Tilman Hausherr,simon steiner,Major,Closed,Fixed,9/8/2014 8:21,12/13/2014 14:15,
Improvement,,PDFBOX-2333,Overhaul the appearance generation for PDF forms,Maruan Sahyoun,Maruan Sahyoun,Critical,Closed,Fixed,9/9/2014 15:04,3/17/2016 19:08,
Bug,,PDFBOX-2334,codeToGID NPE,John Hewson,Tilman Hausherr,Major,Closed,Fixed,9/9/2014 19:08,3/17/2016 19:08,
Bug,,PDFBOX-2335,NPE in DictionaryEncoding constructor,John Hewson,Tilman Hausherr,Major,Closed,Cannot Reproduce,9/9/2014 19:18,10/12/2014 11:44,
Bug,,PDFBOX-2336,Problem with building pdfbox 1.8.6,Unassigned,Michal Zatkalik,Major,Closed,Not A Problem,9/10/2014 9:22,1/6/2015 7:44,
New Feature,,PDFBOX-2337,Add an example for highlighting text based on a string,Unassigned,Joël Kuiper,Major,Open,Unresolved,9/10/2014 11:03,10/11/2014 16:05,
Bug,,PDFBOX-2338,IllegalStateException: recursive definition,John Hewson,Tilman Hausherr,Major,Closed,Fixed,9/10/2014 11:06,3/17/2016 19:07,
Bug,,PDFBOX-2339,ArrayIndexOutOfBoundsException when type1 font is empty,John Hewson,Tilman Hausherr,Major,Closed,Fixed,9/10/2014 13:23,3/17/2016 19:07,
Improvement,,PDFBOX-2340,Overhaul PDFBox Documentation,Maruan Sahyoun,Maruan Sahyoun,Critical,Closed,Fixed,9/10/2014 21:50,4/27/2016 11:33,
Bug,,PDFBOX-2341,WriteDecodedDoc cant decrypt pdf correctly,Tilman Hausherr,simon steiner,Major,Closed,Won't Fix,9/11/2014 10:33,9/11/2014 15:50,
Bug,,PDFBOX-2342,WriteDecodedDoc cant decrypt pdf form correctly,Tilman Hausherr,simon steiner,Major,Closed,Fixed,9/11/2014 11:13,12/13/2014 14:14,
Bug,,PDFBOX-2343,"Giving NullPoint exception when we call PDType1Font.HELVETICA_BOLD.getStringWidth(""Some String"")",John Hewson,Gayan Wijenayaka,Major,Closed,Fixed,9/11/2014 13:02,3/17/2016 19:08,
Bug,,PDFBOX-2344,NegativeArraySizeException in radial shading,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,9/12/2014 10:53,9/19/2014 14:40,
Bug,,PDFBOX-2345,IndexOutOfBoundsException reading encrypted pdf,Unassigned,simon steiner,Major,Closed,Fixed,9/12/2014 12:05,9/19/2014 14:40,
Bug,,PDFBOX-2346,Unknown dir object c=']' cInt=93 peek=']' peekInt=93 3641,Unassigned,simon steiner,Major,Closed,Duplicate,9/12/2014 12:20,9/12/2014 14:01,
Bug,,PDFBOX-2347,NPE while creating security handler for decryption,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,9/14/2014 18:48,9/19/2014 14:40,
Bug,,PDFBOX-2348,NullPointerException regression Type0FontValidator.java:90,Unassigned,Ralf Hauser,Major,Closed,Duplicate,9/15/2014 7:53,9/15/2014 18:31,
Bug,,PDFBOX-2349,NullPointerException in FontDescriptorHelper.validate(),Unassigned,Ralf Hauser,Major,Closed,Duplicate,9/15/2014 8:08,10/4/2014 19:58,
Bug,,PDFBOX-2350,Type1 Parser hangs indefinitely,John Hewson,Daniel Scheibe,Major,Closed,Fixed,9/15/2014 12:56,2/8/2017 17:59,
Bug,,PDFBOX-2351,/XRefStm content missing in saved file,Andreas Lehmkühler,Tilman Hausherr,Major,Closed,Fixed,9/15/2014 15:32,12/13/2014 14:15,
Bug,,PDFBOX-2352,NegativeArraySizeException in HorizontalMetricsTable.read,John Hewson,Tilman Hausherr,Major,Closed,Fixed,9/15/2014 18:38,3/17/2016 19:08,
Bug,,PDFBOX-2353,ArrayIndexOutOfBoundsException in Type2CharString.drawAlternatingCurve,Unassigned,Tilman Hausherr,Major,Closed,Duplicate,9/16/2014 5:44,9/16/2014 16:04,
Bug,,PDFBOX-2354,DataFormatException: incorrect header check,Unassigned,simon steiner,Major,Closed,Invalid,9/16/2014 13:06,9/16/2014 18:46,
Bug,,PDFBOX-2355,newDocuments is private in Splitter,John Hewson,G. Ralph Kuntz,Major,Closed,Fixed,9/16/2014 16:01,3/17/2016 19:07,
Bug,,PDFBOX-2356,Error Validating PDF Archive Document with half hour timezone,Tilman Hausherr,Cetra Free,Major,Closed,Fixed,9/17/2014 4:46,12/13/2014 14:15,
Bug,,PDFBOX-2357,PDTrueTypeFont has no method to load font from stream,John Hewson,Cornelis Hoeflake,Major,Closed,Fixed,9/17/2014 7:00,3/17/2016 19:06,
Bug,,PDFBOX-2358,ExternalFonts uses classloader of class in font-box,John Hewson,Cornelis Hoeflake,Major,Closed,Fixed,9/17/2014 8:16,3/17/2016 19:06,
Bug,,PDFBOX-2359,Lines show on top of image,Unassigned,simon steiner,Minor,Open,Unresolved,9/18/2014 11:52,3/25/2017 18:09,
Bug,,PDFBOX-2360,PDFont had methods removed,John Hewson,simon steiner,Major,Closed,Fixed,9/18/2014 13:20,3/17/2016 19:08,
Bug,,PDFBOX-2361,Blank pages after conversion images to pdf,Unassigned,Oleksandr Dronyk,Major,Closed,Not A Problem,9/18/2014 14:54,9/19/2014 8:34,
Improvement,,PDFBOX-2362,Remove .properties file usage in PDFStreamEngine,John Hewson,John Hewson,Major,Closed,Fixed,9/18/2014 20:10,3/17/2016 19:08,
Bug,,PDFBOX-2363,wrong color in rendering,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,9/18/2014 22:08,3/17/2016 19:06,
Bug,,PDFBOX-2364,CCITT image renders incorrectly,Unassigned,John Hewson,Major,Closed,Fixed,9/19/2014 19:39,3/17/2016 19:06,
Bug,,PDFBOX-2365,NPE with file with PDFDocEncoding,John Hewson,Tilman Hausherr,Major,Closed,Fixed,9/19/2014 21:24,3/17/2016 19:07,
Improvement,,PDFBOX-2366,Improve high-level font APIs,John Hewson,John Hewson,Minor,Closed,Fixed,9/19/2014 21:29,3/17/2016 19:08,
Bug,,PDFBOX-2367,Ligature glyph widths wrong,John Hewson,John Hewson,Major,Closed,Fixed,9/19/2014 22:19,3/17/2016 19:06,
Wish,,PDFBOX-2368,download pdfbox 1.8.8,Unassigned,Hue Wai Kee,Trivial,Closed,Invalid,9/20/2014 1:08,9/20/2014 2:24,
Test,,PDFBOX-2369,how to convert pdf to image,Unassigned,Hue Wai Kee,Major,Closed,Invalid,9/20/2014 1:20,9/20/2014 2:01,
Improvement,,PDFBOX-2370,Move caching outside of PDResources,John Hewson,John Hewson,Blocker,Closed,Fixed,9/20/2014 2:06,9/8/2016 17:09,
Bug,,PDFBOX-2371,Overlay page off by one when using -useAllPages,Andreas Lehmkühler,Laurent Yaish,Major,Closed,Fixed,9/20/2014 5:31,12/13/2014 14:15,
Bug,,PDFBOX-2372,Trash Glyphs: Regressions 19.9.2014,John Hewson,Tilman Hausherr,Major,Closed,Fixed,9/20/2014 6:08,3/17/2016 19:07,
Bug,,PDFBOX-2373,Rendering at 72 dpi crashes java,John Hewson,Tilman Hausherr,Major,Closed,Fixed,9/21/2014 10:06,5/30/2017 16:25,
Improvement,,PDFBOX-2374,Make JavaDocs for trunk builds available via our website,Maruan Sahyoun,Maruan Sahyoun,Major,Closed,Fixed,9/21/2014 10:23,3/17/2016 19:08,
Bug,,PDFBOX-2375,Much slower page extraction on Solaris with some PDF,Unassigned,Stephane Canipel,Major,Closed,Cannot Reproduce,9/22/2014 10:08,11/6/2014 6:51,
Bug,,PDFBOX-2376,Small regression in text extraction with PDFBox 1.8.7 vs. 1.8.6,Tilman Hausherr,Tim Allison,Minor,Closed,Fixed,9/23/2014 1:04,12/13/2014 14:15,
Bug,,PDFBOX-2377,Apparent regression in character mapping in a few files from govdocs1,Andreas Lehmkühler,Tim Allison,Minor,Closed,Fixed,9/23/2014 1:12,12/13/2014 14:15,
Bug,,PDFBOX-2378,XMPBox removes namespaces on serialization,Unassigned,Vadimo,Minor,Reopened,Unresolved,9/23/2014 12:30,11/2/2016 9:35,
Bug,,PDFBOX-2379,glyphlist_ext is not OSGI compatible,John Hewson,John Hewson,Minor,Closed,Fixed,9/23/2014 18:04,3/17/2016 19:06,
Bug,,PDFBOX-2380,Glyphlist .properties are not ordered,John Hewson,John Hewson,Major,Closed,Fixed,9/24/2014 1:50,3/17/2016 19:07,
Bug,,PDFBOX-2381,BaseParser - IOException: Push back buffer is full,Unassigned,John Hewson,Major,Closed,Won't Fix,9/25/2014 17:37,10/14/2014 6:25,
Bug,,PDFBOX-2382,Arabic compound words are displayed incorrectly,Unassigned,Ahmet,Major,Closed,Not A Problem,9/26/2014 7:43,9/26/2014 8:47,
Bug,,PDFBOX-2383,PDFBox tests include copyright files,Tilman Hausherr,John Hewson,Blocker,Closed,Fixed,9/26/2014 17:45,3/17/2016 19:07,
Bug,,PDFBOX-2384,ExtractText should default to UTF-8,Unassigned,John Hewson,Major,Closed,Fixed,9/26/2014 17:50,3/22/2016 6:29,
Bug,,PDFBOX-2385,inline image with EI at the end incorrectly parsed,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,9/26/2014 17:51,12/13/2014 14:15,
Improvement,,PDFBOX-2386,"Move operators and content streams out of ""pdfbox.util""",Unassigned,John Hewson,Minor,Closed,Fixed,9/26/2014 18:29,3/17/2016 19:08,
Improvement,,PDFBOX-2387,"ImageIOUtil, JPEGUtil, TIFFUtil and MetaUtil are not needed in ""pdfbox""",Unassigned,John Hewson,Major,Closed,Fixed,9/26/2014 19:12,3/17/2016 19:08,
Improvement,,PDFBOX-2388,"Move printing classes into top-level ""printing"" package",Unassigned,John Hewson,Minor,Closed,Fixed,9/26/2014 20:45,3/17/2016 19:07,
Improvement,,PDFBOX-2389,"Move Encoding classes into ""font"" package",Unassigned,John Hewson,Minor,Closed,Fixed,9/26/2014 20:59,3/17/2016 19:07,
Bug,,PDFBOX-2390,PDExtendedGraphicsState is incorrectly named,Unassigned,John Hewson,Trivial,Closed,Fixed,9/26/2014 21:06,3/17/2016 19:07,
Improvement,,PDFBOX-2391,Use an enum for RenderingIntent,John Hewson,John Hewson,Minor,Closed,Fixed,9/26/2014 21:20,3/17/2016 19:08,
Improvement,,PDFBOX-2392,"PDPropertyList belongs in ""markedcontent"" package",Unassigned,John Hewson,Minor,Closed,Fixed,9/26/2014 21:32,3/17/2016 19:08,
Improvement,,PDFBOX-2393,PDF embeded with document can not parse.,Unassigned,sunxingzhe,Major,Closed,Not A Problem,9/29/2014 2:38,10/9/2014 7:57,
Improvement,,PDFBOX-2394,Add example code to extract embedded files in annotations,Tilman Hausherr,Tilman Hausherr,Minor,Closed,Fixed,9/29/2014 15:30,12/13/2014 14:15,
Bug,,PDFBOX-2395,Signing PDF document changes documentID,Andreas Lehmkühler,Robert Bielecki,Major,Closed,Fixed,9/30/2014 19:46,1/8/2015 19:38,
Bug,,PDFBOX-2396,Comment on `org.apache.pdfbox.util.Splitter.createNewDocumentIfNecessary` is out of date,John Hewson,G. Ralph Kuntz,Minor,Closed,Fixed,10/1/2014 13:01,3/17/2016 19:08,
Bug,,PDFBOX-2397,Running within an Applet throws an AccessControlException,Unassigned,Bertrand Gillis,Major,Reopened,Unresolved,10/1/2014 14:27,5/28/2015 17:47,
Bug,,PDFBOX-2398,Image transparency lost when convert to an image,Unassigned,ccouturi,Major,Closed,Not A Problem,10/1/2014 15:26,10/7/2014 19:22,
Bug,,PDFBOX-2399,font.getFontDescriptor() for PDType1Font.HELVETICA is null,John Hewson,Daniel Brownell,Minor,Closed,Fixed,10/2/2014 11:38,10/11/2014 4:42,
New Feature,,PDFBOX-2400,Add insertPage() method,Tilman Hausherr,Patrick Tucker,Minor,Closed,Fixed,10/2/2014 16:40,3/17/2016 19:07,
Bug,,PDFBOX-2401,Image has wrong colors after Merge,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,10/4/2014 13:29,12/13/2014 14:15,
Bug,,PDFBOX-2402,NonSequentialPDFParser cannot recover from spurious closing brackets,Tilman Hausherr,Michele Balistreri,Major,Closed,Fixed,10/4/2014 17:37,12/13/2014 14:15,
Bug,,PDFBOX-2403,"false negative? ""Font damaged, The FontFile can't be read""",Unassigned,Ralf Hauser,Major,Closed,Fixed,10/7/2014 9:23,3/17/2016 19:07,
Bug,,PDFBOX-2404,OutOfMemory or/and IndexOutOfBounds while creating a pdf with lots of images,Unassigned,serge zr,Major,Closed,Invalid,10/7/2014 9:36,11/6/2014 6:52,
Bug,,PDFBOX-2405,"false negatives: Invalid Font definition, Some required fields are missing from the Font ... ?",Unassigned,Ralf Hauser,Major,Closed,Fixed,10/7/2014 13:36,3/17/2016 19:07,
Bug,,PDFBOX-2406,"fix typo ""AlpaConstant""",Tilman Hausherr,Tilman Hausherr,Trivial,Closed,Fixed,10/7/2014 19:26,12/13/2014 14:14,
Bug,,PDFBOX-2407,"false negative: 2.4.3 : Invalid Color space, The operator ""f"" can't be used without Color Profile ?",John Hewson,Ralf Hauser,Major,Closed,Fixed,10/8/2014 5:36,3/17/2016 19:08,
Bug,,PDFBOX-2408,"false negative? 1.2.1 : Body Syntax error, Single space expected ...",Unassigned,Ralf Hauser,Major,Closed,Not A Problem,10/8/2014 6:10,1/20/2015 20:15,
Bug,,PDFBOX-2409,got the wrong result from Arabic text extraction,Unassigned,EugenePig,Major,Closed,Fixed,10/8/2014 10:18,3/17/2016 19:06,
Bug,,PDFBOX-2410,if (page != null && page.getRotation() != null),Tilman Hausherr,Daniel Brownell,Minor,Closed,Invalid,10/8/2014 12:01,10/8/2014 18:38,
Bug,,PDFBOX-2411,Pushback buffer is full on seamingly small PDF,Andreas Lehmkühler,Andy Phillips,Major,Closed,Fixed,10/8/2014 12:24,12/13/2014 14:15,
Bug,,PDFBOX-2412,Loading XFDF document fails with ClassCastException,Andreas Lehmkühler,Thomas Krammer,Major,Closed,Fixed,10/8/2014 13:42,12/13/2014 14:15,
Bug,,PDFBOX-2413,Loaded FDF document returns null fields,Andreas Lehmkühler,Thomas Krammer,Major,Closed,Fixed,10/8/2014 14:55,12/13/2014 14:15,
Improvement,,PDFBOX-2414,Allow non-sequential parser for PDFMerger in app,Tilman Hausherr,Tilman Hausherr,Minor,Closed,Fixed,10/8/2014 19:09,12/13/2014 14:14,
Bug,,PDFBOX-2415,java.lang.ClassCastException: org.apache.pdfbox.pdmodel.font.PDType1CFont cannot be cast to org.apache.pdfbox.pdmodel.font.PDType1Font,John Hewson,Ralf Hauser,Major,Closed,Fixed,10/9/2014 5:35,3/17/2016 19:08,
Bug,,PDFBOX-2416,"xmp regression? 7.3 : Error on MetaData, Cannot find a definition for the namespace http://ns.adobe.com/xap/1.0/t/pg/",Unassigned,Ralf Hauser,Major,Closed,Fixed,10/9/2014 8:31,3/17/2016 19:06,
Bug,,PDFBOX-2417,"xmp regression? 7.3 : Error on MetaData, Schema is not set in this document : http://ns.adobe.com/xap/1.0/sType/Dimensions#",Unassigned,Ralf Hauser,Major,Closed,Fixed,10/9/2014 8:34,3/17/2016 19:08,
Bug,,PDFBOX-2418,"xmp regression? 7.3 : Error on MetaData, Schema is not set in this document : http://ns.adobe.com/xap/1.0/g/img/",Unassigned,Ralf Hauser,Major,Closed,Fixed,10/9/2014 8:37,3/17/2016 19:06,
Bug,,PDFBOX-2419,XFDF export is not XML compliant,Andreas Lehmkühler,Laurent Richard,Major,Closed,Fixed,10/9/2014 10:42,12/13/2014 14:15,
Bug,,PDFBOX-2420,DateConverter doesn't handle time zones outside -12 to +12 range properly,Tilman Hausherr,Arjohn Kampman,Major,Closed,Fixed,10/9/2014 11:55,3/25/2017 18:12,
Bug,,PDFBOX-2421,Poor text extraction and rendering of file with non embedded type1 font,John Hewson,Tilman Hausherr,Major,Closed,Fixed,10/9/2014 20:42,3/17/2016 19:06,
Bug,,PDFBOX-2422,PDFont.getStringWidth results in stackoverflow,John Hewson,Cornelis Hoeflake,Major,Closed,Fixed,10/10/2014 10:01,3/17/2016 19:07,
Improvement,,PDFBOX-2423,Page tree handling needs rewriting,John Hewson,John Hewson,Major,Closed,Fixed,10/10/2014 18:21,5/25/2016 15:52,
Bug,,PDFBOX-2424,ClassCastException in getMetaData if no real meta data,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,10/10/2014 19:13,12/13/2014 14:14,
Bug,,PDFBOX-2425,Extracted text has extra spaces,Unassigned,John Hewson,Major,Open,Unresolved,10/10/2014 23:04,10/18/2016 6:51,
Bug,,PDFBOX-2426,Make ExternalFonts.getProvider public,Unassigned,Cornelis Hoeflake,Major,Closed,Fixed,10/13/2014 8:42,3/17/2016 19:07,
Bug,,PDFBOX-2427,Make Type1Font non final,Unassigned,Cornelis Hoeflake,Major,Closed,Won't Fix,10/13/2014 8:45,1/6/2015 7:44,
Bug,,PDFBOX-2428,An error occured when reading table hmtx,John Hewson,simon steiner,Major,Closed,Fixed,10/14/2014 13:54,3/17/2016 19:08,
Bug,,PDFBOX-2429,Times New Roman rendered as Arial,Unassigned,Tilman Hausherr,Major,Closed,Fixed,10/14/2014 17:53,3/17/2016 19:07,
Improvement,,PDFBOX-2430,Make the non-sequential parser the default parser,Andreas Lehmkühler,Andreas Lehmkühler,Blocker,Closed,Fixed,10/15/2014 10:17,3/17/2016 19:08,
Bug,,PDFBOX-2431,Rendering errors,Unassigned,Jens Kapitza,Major,Closed,Not A Problem,10/15/2014 17:08,5/23/2017 9:04,
Wish,,PDFBOX-2432,"unclear how to use PDNamedDestination, please add an example",Unassigned,Mark,Minor,Open,Unresolved,10/15/2014 22:38,10/18/2014 19:36,
Bug,,PDFBOX-2433,PDFPrinter does not print Acroform fields,Unassigned,Andre Gregori,Critical,Closed,Cannot Reproduce,10/16/2014 17:59,3/17/2016 19:08,
Bug,,PDFBOX-2434,ClassCastException in readVersionInTrailer,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,10/16/2014 19:44,12/13/2014 14:14,
Bug,,PDFBOX-2435,ConvertToImage Appears To Invert Colors,Tilman Hausherr,lufeng,Major,Closed,Fixed,10/17/2014 6:23,12/13/2014 14:15,
Bug,,PDFBOX-2436,Parsing error,Andreas Lehmkühler,Jan Vomlel,Critical,Closed,Fixed,10/17/2014 7:00,3/17/2016 19:08,
Bug,,PDFBOX-2437,PDFont isSymbolic() has unexpected return value,John Hewson,John Hewson,Minor,Closed,Fixed,10/18/2014 19:48,3/17/2016 19:08,
Bug,,PDFBOX-2438,Image not displayed in the 1.8 versions,Unassigned,Tilman Hausherr,Major,Closed,Won't Fix,10/19/2014 13:32,7/9/2016 10:41,
Bug,,PDFBOX-2439,[PATCH] ArrayIndexOutOfBoundsException in multithreaded system,Unassigned,simon steiner,Critical,Closed,Cannot Reproduce,10/20/2014 15:39,6/10/2015 15:44,
Improvement,,PDFBOX-2440,xref stream is saved as table,Andreas Lehmkühler,WB,Major,Closed,Fixed,10/20/2014 19:48,3/17/2016 19:07,
Bug,,PDFBOX-2441,Improve XRef self healing mechanism when more than one xref table,Andreas Lehmkühler,Tilman Hausherr,Major,Closed,Fixed,10/21/2014 6:53,12/13/2014 14:14,
Bug,,PDFBOX-2442,"false negative? 3.1.6 : Invalid Font definition, Width (633.0) of the character ""60"" in the font program ""BNGLNN+LucidaMath-Symbol"" is inconsistent with the width (0.0) in the PDF dictionary.",John Hewson,Ralf Hauser,Major,Closed,Fixed,10/21/2014 10:33,3/17/2016 19:38,
Bug,,PDFBOX-2443,About to return NULL from unhandled branch when constructing a PDJpeg,Tilman Hausherr,Tilman Hausherr,Minor,Closed,Fixed,10/21/2014 17:10,12/13/2014 14:15,
Improvement,,PDFBOX-2444,Add radial shading example,Tilman Hausherr,Tilman Hausherr,Minor,Closed,Fixed,10/21/2014 17:50,3/17/2016 19:07,
Bug,,PDFBOX-2445,Out of Memory - Extract text for Apache_Solr_4.7_Ref_Guide.pdf,Unassigned,Maruan Sahyoun,Major,Closed,Not A Problem,10/22/2014 9:51,3/17/2016 19:06,
New Feature,,PDFBOX-2446,Create Validator for PDF/A-2b,Unassigned,Ralf Hauser,Major,Closed,Won't Fix,10/22/2014 14:30,6/15/2017 15:24,
Bug,,PDFBOX-2447,"""Cannot save a document which has been closed"" when encrypting",Tilman Hausherr,Ralf Hauser,Major,Closed,Fixed,10/23/2014 13:03,3/17/2016 19:07,
Bug,,PDFBOX-2448,ligatures and some glyphs missing,John Hewson,Tilman Hausherr,Major,Closed,Fixed,10/23/2014 20:42,3/17/2016 19:08,
Bug,,PDFBOX-2449,Character missing in text extraction,Andreas Lehmkühler,Tilman Hausherr,Major,Closed,Fixed,10/23/2014 20:53,12/13/2014 14:15,
Improvement,,PDFBOX-2450,RenderingHints of PageDrawer should be customizable,Unassigned,Pei-Tang Huang,Minor,Closed,Not A Problem,10/24/2014 6:33,11/17/2014 19:11,
Bug,,PDFBOX-2451,Only gibberish extracted from certain PDF files,Unassigned,Stefan Postema,Major,Closed,Cannot Reproduce,10/24/2014 8:00,3/14/2015 20:28,
Improvement,,PDFBOX-2452,"Continuous log ""Nonsymbolic Type 0 font: SNCFYS+ARStdKai""",John Hewson,Pei-Tang Huang,Blocker,Closed,Fixed,10/24/2014 8:05,3/17/2016 19:07,
Bug,,PDFBOX-2453,Building on OpenJDK throws javax.imageio.IIOException,Tilman Hausherr,Juan Uys,Major,Closed,Fixed,10/24/2014 11:50,3/17/2016 19:08,
Bug,,PDFBOX-2454,[PATCH] Couldn't link the profiles error on multithreaded system,John Hewson,simon steiner,Major,Closed,Won't Fix,10/24/2014 13:01,10/13/2016 14:48,
Bug,,PDFBOX-2455,NonSequentialParser does not tolerate missing %%EOF markers,Andreas Lehmkühler,Michele Balistreri,Major,Closed,Fixed,10/24/2014 20:45,12/13/2014 14:15,
Improvement,,PDFBOX-2456,create TestSymmetricKeyEncryption.java,Tilman Hausherr,Ralf Hauser,Major,Closed,Fixed,10/25/2014 9:49,11/11/2015 17:39,
Bug,,PDFBOX-2457,LogFactory is intialized with a wrong class,Andreas Lehmkühler,Andreas Lehmkühler,Minor,Closed,Fixed,10/25/2014 12:32,3/17/2016 19:08,
Bug,,PDFBOX-2458,Signing doesn't work anymore using BC 1.51 instead of 1.50,Andreas Lehmkühler,Andreas Lehmkühler,Major,Closed,Fixed,10/26/2014 12:45,12/13/2014 14:15,
Improvement,,PDFBOX-2459,Share functionality between Page Tree and Field Tree,John Hewson,Maruan Sahyoun,Minor,Closed,Fixed,10/27/2014 9:58,3/17/2016 19:07,
Bug,,PDFBOX-2460,fix TestPublicKeyEncryption.java,Tilman Hausherr,Ralf Hauser,Major,Closed,Fixed,10/27/2014 14:17,3/17/2016 19:08,
Improvement,,PDFBOX-2461,Clear Checkstyle errors in source,Maruan Sahyoun,Maruan Sahyoun,Minor,Closed,Fixed,10/27/2014 18:34,3/17/2016 19:07,
Bug,,PDFBOX-2462,NullPointerException in <init>(PDFStreamParser.java:109),John Hewson,Ralf Hauser,Major,Closed,Fixed,10/28/2014 5:22,3/17/2016 19:07,
Bug,,PDFBOX-2463,"ExtractTextByArea mangling second half of this string - transposed, skipped, etc",Unassigned,Joel Hirsh,Major,Closed,Cannot Reproduce,10/29/2014 21:39,10/21/2015 21:24,
Improvement,,PDFBOX-2464,Document crypto build dependencies,Maruan Sahyoun,John Hewson,Blocker,Closed,Fixed,10/30/2014 19:30,3/17/2016 19:08,
Bug,,PDFBOX-2465,NPE in PdfaExtensionHelper.populateSchemaMapping,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,10/30/2014 23:02,12/13/2014 14:15,
Bug,,PDFBOX-2466,"2.4 : Invalid Color space, Unable to read default color space : Missing color space: DefaultRGB",Unassigned,Ralf Hauser,Major,Closed,Fixed,10/31/2014 7:09,3/17/2016 19:07,
Improvement,,PDFBOX-2467,"""Arial,Bold"" always substituted with ""Helvetica-Bold""",John Hewson,Cornelis Hoeflake,Major,Closed,Fixed,10/31/2014 9:56,3/17/2016 19:07,
Improvement,,PDFBOX-2468,Switch FDFDocument.load from PDFParser to NonSequentialParser,Andreas Lehmkühler,Andreas Lehmkühler,Major,Closed,Fixed,10/31/2014 11:09,12/13/2014 14:14,
Bug,,PDFBOX-2469,javax.crypto.BadPaddingException in PDFBox 1.8.8-SNAPSHOT,Andreas Lehmkühler,Tim Allison,Minor,Closed,Fixed,10/31/2014 11:34,12/13/2014 14:15,
Bug,,PDFBOX-2470,"Exception in PDDocument.addSignature(PDSignature sigObject, SignatureInterface signatureInterface, SignatureOptions options))",Unassigned,Huynh,Major,Closed,Fixed,10/31/2014 13:57,12/13/2014 14:14,
Bug,,PDFBOX-2471,AES encryption failing to write Acroform field names and values,Unassigned,Stephen Hendrix,Major,Closed,Fixed,10/31/2014 19:58,12/13/2014 14:15,
Improvement,,PDFBOX-2472,Switch XFDF export to JAXP,Unassigned,Andreas Lehmkühler,Major,Open,Unresolved,11/2/2014 14:31,3/25/2017 18:09,
Improvement,,PDFBOX-2473,Remove the CopyDoc example,Andreas Lehmkühler,Andreas Lehmkühler,Minor,Closed,Fixed,11/2/2014 16:34,3/17/2016 19:07,
Improvement,,PDFBOX-2474,Remove the direct usage of PDFParser,Andreas Lehmkühler,Andreas Lehmkühler,Major,Closed,Fixed,11/2/2014 16:35,3/17/2016 19:08,
Improvement,,PDFBOX-2475,Fix Checkstyle errors in the 1.8 branch,Maruan Sahyoun,Maruan Sahyoun,Minor,Closed,Fixed,11/3/2014 12:02,12/13/2014 14:15,
Bug,,PDFBOX-2476,PDFBox doesn't display math characters and symbols,Unassigned,Diego Casella,Major,Closed,Not A Problem,11/3/2014 15:30,11/4/2014 14:41,
Bug,,PDFBOX-2477,NPE in DomXmpParser.createProperty,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,11/3/2014 18:58,12/13/2014 14:15,
Bug,,PDFBOX-2478,NPE in XObjImageValidator.checkColorSpaceAndImageMask,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,11/3/2014 20:08,12/13/2014 14:14,
Bug,,PDFBOX-2479,NPE in PDICCBased.getColorSpaceType,Unassigned,Tilman Hausherr,Major,Closed,Fixed,11/4/2014 6:46,3/17/2016 19:06,
Task,,PDFBOX-2480,Add information about Snapshots to download section,Maruan Sahyoun,Maruan Sahyoun,Trivial,Closed,Fixed,11/4/2014 8:19,12/13/2014 14:15,
Bug,,PDFBOX-2481,Adding large TYPE_BYTE_BINARY image to pdf document generates distorted result,Tilman Hausherr,Julien Béti,Major,Closed,Fixed,11/4/2014 9:58,12/13/2014 14:15,
