Issue Type,Patch Info,Key,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,,PDFBOX-3775,Merge documents fails due to IllegalArgumentException,Tilman Hausherr,Jorge Spinsanti,Major,Closed,Fixed,5/2/2017 19:41,5/15/2017 20:28,
Bug,,PDFBOX-3776,Printing a PDF with transparent images causes nothing to print for that page,Unassigned,Jon Ominsky,Major,Open,Unresolved,5/3/2017 17:16,5/4/2017 16:51,
Bug,,PDFBOX-3777,org.apache.pdfbox.cos.COSDictionary cannot be cast to org.apache.pdfbox.cos.COSArray,Unassigned,John Liston,Minor,Open,Unresolved,5/3/2017 17:36,5/4/2017 12:43,
Task,,PDFBOX-3778,Create sample code for creating a PDF with type 4 shading,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,5/4/2017 15:25,5/15/2017 20:28,
Improvement,,PDFBOX-3779,Add dpi and border parameter to PrintPDF command line utility,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,5/4/2017 15:51,5/15/2017 20:28,
Bug,,PDFBOX-3780,Heights of Characters,Unassigned,Uwe Möser,Critical,Open,Unresolved,5/5/2017 12:00,5/8/2017 9:15,
Bug,,PDFBOX-3781,Existing AcroForm default resources is overwritten by signing code,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,5/6/2017 14:02,5/15/2017 20:28,
Bug,,PDFBOX-3782,Text extraction loses whitespace,Unassigned,Tony Bray,Minor,Open,Unresolved,5/8/2017 17:01,5/10/2017 15:58,
Bug,,PDFBOX-3783,"java.io.IOException: Expected root dictionary, but got this: COSNull{}",Andreas Lehmkühler,Tilman Hausherr,Major,Closed,Fixed,5/9/2017 12:47,5/15/2017 20:28,
Bug,,PDFBOX-3784,Inline image incorrectly parsed,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,5/9/2017 13:35,5/15/2017 20:28,
Bug,,PDFBOX-3785,File completely different in 2.0.5 and 2.0.6,Andreas Lehmkühler,Tilman Hausherr,Major,Closed,Duplicate,5/9/2017 14:33,5/9/2017 18:05,
Bug,,PDFBOX-3786,Contents of truncated file lost,Andreas Lehmkühler,Tilman Hausherr,Major,Closed,Duplicate,5/9/2017 14:52,5/9/2017 18:05,
Bug,,PDFBOX-3787,Content stream missing in truncated file,Andreas Lehmkühler,Tilman Hausherr,Major,Closed,Duplicate,5/9/2017 17:05,5/9/2017 18:08,
Bug,,PDFBOX-3788,java.lang.RuntimeException: java.io.IOException: Catalog cannot be found,Andreas Lehmkühler,Andreas Lehmkühler,Major,Closed,Fixed,5/10/2017 18:29,5/15/2017 20:28,
Bug,,PDFBOX-3789,Some text missing in rendering,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,5/10/2017 20:29,5/15/2017 20:28,
Bug,,PDFBOX-3790,Rendering is too slow for file containing many shades,Unassigned,Esteban Nicolas Ruiz,Major,Closed,Not A Problem,5/11/2017 14:57,5/11/2017 15:48,
Bug,,PDFBOX-3791,Long rendering time,Tilman Hausherr,Esteban Nicolas Ruiz,Major,Closed,Fixed,5/11/2017 20:22,5/15/2017 20:28,
Bug,,PDFBOX-3792,"Getting lots of warnings ""No Unicode mapping for..."" when extract text",Unassigned,sunny xia,Major,Closed,Won't Fix,5/15/2017 7:03,5/19/2017 9:58,
Improvement,,PDFBOX-3793,pdfbox-tools-PDFToImage,Unassigned,qianli chen,Major,Closed,Won't Fix,5/16/2017 3:05,5/17/2017 7:42,
Bug,,PDFBOX-3794,Problem in TextPosition implementation,Tilman Hausherr,Miro Mannino,Major,Resolved,Fixed,5/16/2017 12:39,5/21/2017 17:22,
Bug,,PDFBOX-3795,PDFMergeUtility error invalid stored block lengths,Tilman Hausherr,Julian Cowan,Major,Resolved,Fixed,5/18/2017 3:14,5/20/2017 15:57,
Bug,,PDFBOX-3796,Content of different table cells concatenated on text extraction in some cases,Unassigned,Yauheni Salopiy,Major,Closed,Not A Problem,5/18/2017 13:43,5/19/2017 17:57,
Bug,,PDFBOX-3797,"Error reading stream, expected='endstream' actual='' with truncated file",Unassigned,Tilman Hausherr,Major,Open,Unresolved,5/20/2017 15:20,5/21/2017 17:54,
Bug,,PDFBOX-3798,Truncated file has first page empty,Andreas Lehmkühler,Tilman Hausherr,Major,Resolved,Fixed,5/20/2017 15:23,5/21/2017 17:22,
Bug,,PDFBOX-3799,Problem in TextPosition's hashCode,Tilman Hausherr,Miro Mannino,Major,Resolved,Fixed,5/21/2017 6:48,5/22/2017 7:28,
Bug,,PDFBOX-3800,I extract text of a pdf using PDFTextStripper and part of the text is missing.,Unassigned,Alexandre,Major,Closed,Not A Problem,5/21/2017 14:07,5/21/2017 15:27,
Wish,,PDFBOX-3801,PDFToImage : To generate the image with default size,Unassigned,Kamna,Minor,Closed,Won't Fix,5/22/2017 5:52,5/25/2017 8:26,
Bug,,PDFBOX-3802,Images wrong color,Unassigned,Daniel Persson,Minor,Closed,Duplicate,5/22/2017 13:41,5/22/2017 20:14,
Bug,,PDFBOX-3803,Fields missing after refreshAppearances,Unassigned,simon steiner,Major,Open,Unresolved,5/22/2017 14:08,5/30/2017 13:41,
Bug,,PDFBOX-3804,Detect end of paragraphs,Unassigned,Alexandre,Major,Closed,Not A Problem,5/22/2017 14:48,6/15/2017 15:27,
Bug,,PDFBOX-3805,Exception while reading text file using createPDFFromText of apache pdfbox 2.0.6 version,Unassigned,Varun Joshi,Blocker,Closed,Won't Fix,5/23/2017 10:04,6/2/2017 4:44,
Bug,,PDFBOX-3806,Nullpointer exception in getLeftSideBearing,Tilman Hausherr,Daniel Persson,Minor,Resolved,Fixed,5/24/2017 6:47,5/26/2017 12:40,
Bug,,PDFBOX-3807,CMapParser NullPointerException,Tilman Hausherr,Andrea Vacondio,Minor,Resolved,Fixed,5/24/2017 7:06,5/25/2017 7:43,
Bug,,PDFBOX-3808,Strange memory behavior on load PDDocument,Unassigned,Sergei Ovchinnikov,Major,Closed,Not A Problem,5/25/2017 12:02,5/26/2017 14:36,
Improvement,,PDFBOX-3809,"PDAcroForm.flatten(PDField list, refreshAppearances boolean) flattens all form fields instead of specified ones.",Unassigned,Cristin Donaher,Minor,Open,Unresolved,5/25/2017 16:18,5/25/2017 16:18,
Wish,,PDFBOX-3810,Is it possible to show emoji icons from the iOS library in the PDF document?,Unassigned,Mikhail Semionenko,Major,Closed,Won't Fix,5/26/2017 9:05,5/30/2017 16:37,
Bug,,PDFBOX-3811,"Problem with calling ""saveIncrementalForExternalSigning"" more than once in the same document",Tilman Hausherr,Le Duc Duy,Trivial,Resolved,Fixed,5/26/2017 11:44,6/7/2017 17:21,
Improvement,,PDFBOX-3812,Support auto size font for multiline PDTextField,Unassigned,Marek Zajac,Major,Open,Unresolved,5/29/2017 15:47,5/31/2017 14:23,
Bug,,PDFBOX-3813,PDF Box crash when using PDFToImage or PDFDebug,Tilman Hausherr,rogier mars,Major,Resolved,Fixed,5/30/2017 8:05,5/31/2017 6:51,
Bug,,PDFBOX-3814,PDFTextStripper extracts garbadge,Unassigned,Robert Scharpf,Major,Closed,Not A Problem,5/30/2017 9:14,5/30/2017 10:17,
Bug,,PDFBOX-3815,Removing the first page doesn't work,Unassigned,Sascha Becher,Major,Closed,Not A Bug,6/1/2017 8:57,6/6/2017 8:42,
Bug,,PDFBOX-3816,PDF split produces inflated file sizes,Unassigned,Mike Cantrell,Minor,Closed,Not A Problem,6/1/2017 15:40,6/2/2017 19:39,
Bug,,PDFBOX-3817,Signature form names not standard,Tilman Hausherr,Tilman Hausherr,Major,Resolved,Fixed,6/6/2017 15:42,6/8/2017 17:59,
Improvement,,PDFBOX-3818,Update Bouncy Castle and Levigo JBig2 in trunk,Tilman Hausherr,Tilman Hausherr,Major,Resolved,Fixed,6/7/2017 18:02,6/7/2017 18:03,
Bug,,PDFBOX-3819,TrueType glyphs not displayed in rendering,Unassigned,Tilman Hausherr,Major,Open,Unresolved,6/7/2017 20:47,6/17/2017 10:51,
Improvement,,PDFBOX-3820,[Patch] Improved signing of existing signature fields II,Unassigned,Lonzak,Major,Open,Unresolved,6/8/2017 15:52,6/16/2017 16:34,
Bug,,PDFBOX-3821,Newly added MDP functionality breaks PDFs <1.5,Tilman Hausherr,Lonzak,Major,Resolved,Fixed,6/8/2017 16:13,6/14/2017 14:58,
Bug,,PDFBOX-3822,Typewriter not in proper position after convert to img(png),Unassigned,chang,Major,Closed,Won't Do,6/8/2017 22:24,6/9/2017 14:54,
Task,,PDFBOX-3823,"Question about forming a PDF document, including CMYK images for printing.",Tilman Hausherr,Mikhail Semionenko,Minor,Resolved,Fixed,6/9/2017 4:52,6/15/2017 18:43,
Improvement,,PDFBOX-3824,Optimize TrueType font embedder,Tilman Hausherr,Tilman Hausherr,Major,Resolved,Fixed,6/9/2017 15:55,6/11/2017 13:45,
Bug,,PDFBOX-3825,Extract fields from attached form,Unassigned,Swapnil Sonawane,Major,Closed,Not A Problem,6/10/2017 12:33,6/13/2017 13:21,
Bug,,PDFBOX-3826,NPE if RAFDataStream.getCurrentPosition() when TrueTypeFont created from file is reused,Unassigned,Tilman Hausherr,Major,Open,Unresolved,6/11/2017 13:38,6/16/2017 16:07,
Bug,,PDFBOX-3827,Setting empty values on listbox keeps marked item,Tilman Hausherr,Tilman Hausherr,Major,Resolved,Fixed,6/12/2017 15:30,6/12/2017 15:36,
Improvement,,PDFBOX-3828,Generate appearance stream for multiselect listboxes,Tilman Hausherr,Tilman Hausherr,Major,Resolved,Fixed,6/12/2017 15:45,6/14/2017 21:35,
Bug,,PDFBOX-3829,ExtractImages fails for JPX images,Tilman Hausherr,Tilman Hausherr,Major,Resolved,Fixed,6/13/2017 19:23,6/15/2017 18:32,
Bug,,PDFBOX-3830,multipdf.PDFMergerUtility error handling large documents,Unassigned,Jens Henrik Rauff Hansen,Major,Closed,Not A Problem,6/15/2017 7:25,6/15/2017 15:29,
Bug,,PDFBOX-3831,v2.0.6 still has hardcoded reference to BouncyCastleProvider,Andreas Lehmkühler,Naohiro OOHIRA,Major,Resolved,Fixed,6/15/2017 8:18,6/16/2017 10:02,
Bug,,PDFBOX-3832,PDFBox Won't Embed a Font for a Form Field if Field is Empty,Unassigned,Evan Williams,Major,Open,Unresolved,6/15/2017 22:58,6/17/2017 10:49,
